bodyType,brand,color,engineDisplacement,enginePower,fuelType,mileage,modelDate,model_name,numberOfDoors,sell_id,vehicleTransmission,vendor,pts,gear,wheel,gearbox,price
седан,BMW,серебристый,2.5,192,GASOLINE,115000,2004,5ER,4.0,1090351716,AUTOMATIC,EUROPEAN,0,REAR_DRIVE,LEFT,AT,490000
универсал 5 дв.,BMW,чёрный,2.9,193,DIESEL,494000,2001,5ER,5.0,1101678749,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,430000
седан,BMW,красный,1.5,136,GASOLINE,23800,2018,3ER,4.0,1102412240,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1700000
седан,BMW,чёрный,2.0,190,DIESEL,230000,2017,5ER,4.0,1088961862,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2200000
седан,BMW,серебристый,2.0,150,GASOLINE,1000000,1990,5ER,4.0,1102272121,MECHANICAL,EUROPEAN,1,REAR_DRIVE,LEFT,MT,280000
седан long,BMW,чёрный,2.0,231,DIESEL,87000,2018,7ER,4.0,1102346857,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,3350000
внедорожник 5 дв.,BMW,коричневый,1.5,136,GASOLINE,80500,2017,X1,5.0,1102446362,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,1700000
седан,BMW,серый,2.5,170,GASOLINE,291639,1997,5ER,4.0,1102697513,MECHANICAL,EUROPEAN,1,REAR_DRIVE,LEFT,MT,330000
внедорожник 5 дв.,BMW,чёрный,3.0,306,DIESEL,188000,2011,X5,5.0,1102346791,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,1400000
внедорожник 5 дв.,BMW,чёрный,3.0,249,DIESEL,62000,2017,X5,5.0,1102227853,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3850000
внедорожник 5 дв.,BMW,чёрный,3.0,218,DIESEL,227869,2006,X3,5.0,1102045254,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,700000
лифтбек gran turismo,BMW,чёрный,3.0,306,GASOLINE,57250,2013,5ER,5.0,1099348630,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,1850000
седан,BMW,белый,3.0,306,GASOLINE,70000,2010,5ER,4.0,1101814307,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1600000
внедорожник 5 дв.,BMW,чёрный,3.0,218,DIESEL,75000,2016,X5,5.0,1101365410,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2900000
родстер,BMW,голубой,3.2,321,GASOLINE,100000,1998,Z3M,2.0,1100072854,MECHANICAL,EUROPEAN,1,REAR_DRIVE,LEFT,MT,1999999
внедорожник 5 дв.,NISSAN,серый,2.0,141,GASOLINE,209200,2008,X_TRAIL,5.0,1102565662,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,759000
внедорожник 5 дв.,NISSAN,серый,2.0,141,GASOLINE,238246,2008,X_TRAIL,5.0,1102565888,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,699000
внедорожник 5 дв.,NISSAN,коричневый,2.0,141,GASOLINE,100000,2008,QASHQAI,5.0,1098476410,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,650000
седан,NISSAN,белый,1.6,102,GASOLINE,202000,2015,ALMERA,4.0,1102145674,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,390000
седан,NISSAN,белый,1.6,102,GASOLINE,296000,2014,ALMERA,4.0,1102393352,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,320000
внедорожник 5 дв.,NISSAN,чёрный,2.0,141,GASOLINE,185500,2010,X_TRAIL,5.0,1100468218,VARIATOR,JAPANESE,0,ALL_WHEEL_DRIVE,LEFT,CVT,800000
седан,NISSAN,жёлтый,1.6,102,GASOLINE,175000,2017,ALMERA,4.0,1102476682,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,430000
седан,NISSAN,жёлтый,1.6,102,GASOLINE,155500,2015,ALMERA,4.0,1102421466,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,390000
седан,NISSAN,жёлтый,1.6,102,GASOLINE,162000,2015,ALMERA,4.0,1102407138,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,480000
седан,NISSAN,белый,1.6,102,GASOLINE,255557,2016,ALMERA,4.0,1102184880,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,410000
седан,NISSAN,белый,1.5,105,GASOLINE,311000,1999,PULSAR,4.0,1095499720,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,RIGHT,AT,110000
внедорожник 5 дв.,NISSAN,оранжевый,2.5,171,GASOLINE,20000,2019,X_TRAIL,5.0,1101677902,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,2099000
седан,NISSAN,красный,1.6,90,GASOLINE,235000,1996,PRIMERA,4.0,1102119729,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,85000
внедорожник 5 дв.,NISSAN,красный,2.0,141,GASOLINE,137200,2012,QASHQAI,5.0,1102122942,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,740000
внедорожник 5 дв.,NISSAN,серебристый,2.0,141,GASOLINE,150000,2008,X_TRAIL,5.0,1097216286,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,950000
внедорожник 5 дв.,NISSAN,белый,1.6,117,GASOLINE,200000,2013,QASHQAI,5.0,1102485288,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,720000
внедорожник 5 дв.,NISSAN,золотистый,2.0,141,GASOLINE,200000,2007,QASHQAI,5.0,1102178558,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,570000
внедорожник 5 дв.,NISSAN,оранжевый,2.5,171,GASOLINE,14000,2019,X_TRAIL,5.0,1101923636,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,2212000
внедорожник 5 дв.,NISSAN,серый,2.0,141,GASOLINE,156000,2007,QASHQAI,5.0,1090377230,VARIATOR,JAPANESE,0,FORWARD_CONTROL,LEFT,CVT,580000
внедорожник 5 дв.,NISSAN,чёрный,2.0,141,GASOLINE,175500,2009,QASHQAI,5.0,1101878030,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,625000
седан,NISSAN,жёлтый,1.6,102,GASOLINE,235000,2014,ALMERA,4.0,1098086570,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,400000
внедорожник 5 дв.,NISSAN,серый,1.6,117,GASOLINE,170000,2012,QASHQAI,5.0,1102450455,VARIATOR,JAPANESE,0,FORWARD_CONTROL,LEFT,CVT,675000
внедорожник 5 дв.,NISSAN,красный,2.0,144,GASOLINE,132000,2015,QASHQAI,5.0,1102409844,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,1150000
внедорожник 5 дв.,NISSAN,чёрный,2.0,141,GASOLINE,163000,2011,X_TRAIL,5.0,1102659007,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,879000
внедорожник 5 дв.,NISSAN,чёрный,2.0,141,GASOLINE,75000,2013,X_TRAIL,5.0,1102718335,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,965000
внедорожник 5 дв.,NISSAN,белый,3.5,249,GASOLINE,151000,2017,MURANO,5.0,1102293230,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,2090000
седан,NISSAN,коричневый,2.5,173,GASOLINE,73492,2015,TEANA,4.0,1101882508,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,880000
внедорожник 5 дв.,NISSAN,серебристый,2.5,169,GASOLINE,140000,2010,X_TRAIL,5.0,1102201394,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,925000
хэтчбек 5 дв.,NISSAN,коричневый,1.6,117,GASOLINE,57280,2015,TIIDA,5.0,1102433839,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,695000
хэтчбек 5 дв.,NISSAN,серый,1.6,110,GASOLINE,120000,2011,TIIDA,5.0,1102719366,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,510000
внедорожник 5 дв.,NISSAN,чёрный,2.0,141,GASOLINE,195900,2009,QASHQAI,5.0,1102130419,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,540000
внедорожник 5 дв.,NISSAN,чёрный,3.0,231,DIESEL,141750,2012,PATHFINDER,5.0,1102708138,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1350000
седан,NISSAN,чёрный,2.5,167,GASOLINE,221000,2011,TEANA,4.0,1102719349,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,680000
внедорожник 5 дв.,NISSAN,белый,1.2,115,GASOLINE,55822,2018,QASHQAI,5.0,1101992342,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,1139000
внедорожник 5 дв.,NISSAN,чёрный,2.0,137,GASOLINE,146000,2011,X_TRAIL,5.0,1102710793,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,945000
внедорожник 5 дв.,NISSAN,белый,2.0,144,GASOLINE,14000,2019,QASHQAI,5.0,1102719050,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1945000
внедорожник 5 дв.,NISSAN,чёрный,2.0,144,GASOLINE,22500,2019,QASHQAI,5.0,1102719051,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1930000
седан long,MERCEDES,серый,4.2,279,GASOLINE,67300,1997,S_KLASSE,4.0,1101755979,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,3500000
внедорожник 5 дв.,MERCEDES,чёрный,3.0,249,DIESEL,73000,2014,GL_KLASSE,5.0,1101662247,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2700000
купе,MERCEDES,красный,2.3,136,GASOLINE,202000,1982,W123,2.0,1101790516,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1100000
купе,MERCEDES,серый,5.5,585,GASOLINE,8990,2017,S_KLASSE_AMG,2.0,1099436340,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,6700000
хэтчбек 5 дв.,MERCEDES,бежевый,1.6,156,GASOLINE,114300,2012,B_KLASSE,5.0,1084365821,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,850000
седан,MERCEDES,чёрный,2.0,184,GASOLINE,151000,2013,E_KLASSE,4.0,1101328994,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1460000
минивэн l,MERCEDES,чёрный,2.1,163,DIESEL,77000,2016,V_KLASSE,5.0,1101678090,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3499000
родстер,MERCEDES,чёрный,5.0,320,GASOLINE,186000,1993,SL_KLASSE,2.0,1099254866,AUTOMATIC,EUROPEAN,0,REAR_DRIVE,LEFT,AT,950000
купе,MERCEDES,серый,4.0,510,GASOLINE,54030,2017,C_KLASSE_AMG,2.0,1102569271,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,4500000
седан,MERCEDES,серый,3.5,252,GASOLINE,155000,2011,C_KLASSE,4.0,1100643014,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,1000000
купе-хардтоп,MERCEDES,зелёный,3.2,220,GASOLINE,300000,1994,E_KLASSE,2.0,1093849444,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1300000
внедорожник 5 дв.,MERCEDES,белый,1.6,150,GASOLINE,77000,2017,GLA_CLASS,5.0,1100595784,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1860000
седан long,MERCEDES,бежевый,5.5,500,GASOLINE,33547,2003,S_KLASSE,4.0,1102202956,AUTOMATIC,EUROPEAN,0,REAR_DRIVE,LEFT,AT,2289000
минивэн long,MERCEDES,чёрный,2.1,163,DIESEL,169000,2013,VIANO,4.0,1102672249,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2185000
седан long,MERCEDES,чёрный,3.0,367,GASOLINE,12010,2018,S_KLASSE,4.0,1101081261,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,6000000
седан,MERCEDES,бежевый,3.5,306,GASOLINE,143000,2011,CLS_KLASSE,4.0,1101822801,AUTOMATIC,EUROPEAN,0,REAR_DRIVE,LEFT,AT,1270000
внедорожник 5 дв.,MERCEDES,чёрный,2.1,170,DIESEL,147648,2014,GLK_KLASSE,5.0,1102630841,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1587000
минивэн,MERCEDES,чёрный,2.1,150,DIESEL,400000,2004,VIANO,4.0,1101264549,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,690000
седан,MERCEDES,чёрный,3.2,224,GASOLINE,290000,2004,E_KLASSE,4.0,1100121420,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,480000
внедорожник 5 дв.,MERCEDES,чёрный,4.0,250,DIESEL,265000,2001,G_KLASSE,5.0,1098214356,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,1490000
родстер,MERCEDES,серебристый,5.4,500,GASOLINE,24500,2006,SL_KLASSE_AMG,2.0,1101476785,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,3500000
лифтбек,MERCEDES,серый,3.0,435,GASOLINE,9400,2019,AMG_GT,5.0,1102633144,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,9111111
седан,MERCEDES,белый,2.0,109,GASOLINE,190000,1984,W123,4.0,1101746746,AUTOMATIC,EUROPEAN,0,REAR_DRIVE,LEFT,AT,1250000
внедорожник 5 дв.,MERCEDES,белый,3.5,249,GASOLINE,179500,2013,GLK_KLASSE,5.0,1102661866,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1250000
купе,MERCEDES,белый,4.0,612,GASOLINE,6924,2020,S_KLASSE_AMG,2.0,1101859895,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,13100000
внедорожник 5 дв.,MERCEDES,чёрный,3.0,333,GASOLINE,52000,2017,GLE_KLASSE_COUPE,5.0,1102624348,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4200000
минивэн,MERCEDES,красный,2.0,129,GASOLINE,450000,1998,VITO,4.0,1102055052,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,300000
внедорожник 5 дв.,MERCEDES,белый,2.0,211,GASOLINE,98000,2014,GLA_CLASS,5.0,1102690017,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1480000
внедорожник 5 дв.,MERCEDES,чёрный,3.0,249,DIESEL,80000,2018,GLS_KLASSE,5.0,1102665492,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4500000
внедорожник 5 дв.,MERCEDES,чёрный,3.0,211,DIESEL,196000,2009,M_KLASSE,5.0,1102556777,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,950000
минивэн l1,MERCEDES,белый,2.1,95,DIESEL,375000,2008,VITO,4.0,1088139308,MECHANICAL,EUROPEAN,1,REAR_DRIVE,LEFT,MT,1160000
седан,MERCEDES,серебристый,3.5,272,GASOLINE,135000,2005,CLS_KLASSE,4.0,1101888994,AUTOMATIC,EUROPEAN,0,REAR_DRIVE,LEFT,AT,641000
внедорожник 5 дв.,MERCEDES,белый,2.0,245,DIESEL,808,2020,GLE_KLASSE,5.0,1102532911,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,5950000
родстер,MERCEDES,белый,3.0,333,GASOLINE,11500,2015,SL_KLASSE,2.0,1077134467,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,4500000
внедорожник 5 дв.,MERCEDES,чёрный,5.5,388,GASOLINE,120000,2010,GL_KLASSE,5.0,1101942199,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,1200000
внедорожник 5 дв.,MERCEDES,коричневый,3.0,224,DIESEL,260000,2009,GL_KLASSE,5.0,1102599196,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1300000
внедорожник 5 дв.,MERCEDES,серебристый,3.0,258,DIESEL,148000,2012,M_KLASSE,5.0,1102490579,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1800000
седан,TOYOTA,бежевый,3.5,277,GASOLINE,315000,2008,CAMRY,4.0,1072355386,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,630000
минивэн,TOYOTA,серебристый,1.5,97,GASOLINE,299000,2009,LITE_ACE,5.0,1102545874,AUTOMATIC,JAPANESE,1,REAR_DRIVE,RIGHT,AT,510000
купе,TOYOTA,серый,1.6,115,GASOLINE,432400,1994,COROLLA_LEVIN,2.0,1102255333,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,RIGHT,MT,350000
седан,TOYOTA,синий,1.6,124,GASOLINE,200000,2007,COROLLA,4.0,1102580384,ROBOT,JAPANESE,1,FORWARD_CONTROL,LEFT,AMT,525000
седан,TOYOTA,чёрный,1.6,124,GASOLINE,152737,2008,COROLLA,4.0,1102646979,ROBOT,JAPANESE,1,FORWARD_CONTROL,LEFT,AMT,580000
седан,TOYOTA,чёрный,2.5,181,GASOLINE,115000,2015,CAMRY,4.0,1102625791,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,1450000
внедорожник 5 дв.,TOYOTA,серебристый,3.0,173,DIESEL,126050,2012,LAND_CRUISER_PRADO,5.0,1100816044,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2413000
внедорожник 5 дв.,TOYOTA,синий,4.0,249,GASOLINE,259000,2004,LAND_CRUISER_PRADO,5.0,1102066485,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1300000
седан,TOYOTA,чёрный,2.5,181,GASOLINE,236000,2013,CAMRY,4.0,1102540551,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,1130000
седан,TOYOTA,серебристый,1.6,124,GASOLINE,220000,2007,COROLLA,4.0,1098362416,ROBOT,JAPANESE,1,FORWARD_CONTROL,LEFT,AMT,444900
внедорожник 5 дв.,TOYOTA,чёрный,4.5,235,DIESEL,212000,2010,LAND_CRUISER,5.0,1102381142,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2290000
седан,TOYOTA,чёрный,2.5,181,GASOLINE,12350,2020,CAMRY,4.0,1102518263,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,2300000
внедорожник 5 дв.,TOYOTA,серебристый,4.7,235,GASOLINE,310000,2002,LAND_CRUISER,5.0,1101371944,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1220000
седан,TOYOTA,белый,2.5,181,GASOLINE,63000,2017,CAMRY,4.0,1101293169,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,1750000
седан,TOYOTA,серебристый,2.0,135,GASOLINE,211317,1998,VISTA,4.0,1102110819,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,RIGHT,AT,270000
внедорожник 5 дв.,TOYOTA,серебристый,4.5,235,DIESEL,185000,2013,LAND_CRUISER,5.0,1092518248,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2790000
внедорожник 5 дв.,TOYOTA,серый,4.5,249,DIESEL,66000,2019,LAND_CRUISER,5.0,1102222626,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,5500000
седан,TOYOTA,белый,1.8,90,GASOLINE,195000,1986,CAMRY,4.0,1101815860,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,RIGHT,AT,80000
внедорожник 5 дв.,TOYOTA,белый,4.5,249,DIESEL,45900,2017,LAND_CRUISER,5.0,1101335953,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,5150000
внедорожник 5 дв.,TOYOTA,белый,2.8,177,DIESEL,18207,2018,LAND_CRUISER_PRADO,5.0,1102335048,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,4049000
внедорожник 5 дв.,TOYOTA,чёрный,4.0,282,GASOLINE,185000,2013,LAND_CRUISER_PRADO,5.0,1102644869,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2300000
внедорожник 5 дв.,TOYOTA,зелёный,4.7,235,GASOLINE,320300,1999,LAND_CRUISER,5.0,1102156597,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1200000
внедорожник 5 дв.,TOYOTA,серый,2.8,177,DIESEL,160377,2015,LAND_CRUISER_PRADO,5.0,1102363231,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2765000
внедорожник 5 дв.,TOYOTA,белый,4.5,235,DIESEL,130000,2014,LAND_CRUISER,5.0,1102271057,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,3250000
седан,TOYOTA,чёрный,2.5,181,GASOLINE,29999,2019,CAMRY,4.0,1102663614,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,2300000
седан,TOYOTA,белый,2.5,181,GASOLINE,8500,2019,CAMRY,4.0,1102387008,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,2380000
внедорожник 5 дв.,TOYOTA,чёрный,4.0,249,GASOLINE,270000,2005,LAND_CRUISER_PRADO,5.0,1096673726,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1500000
хэтчбек 5 дв.,TOYOTA,красный,1.0,69,GASOLINE,198000,2008,YARIS,5.0,1094711722,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,420000
внедорожник 5 дв.,TOYOTA,чёрный,4.5,235,DIESEL,290000,2009,LAND_CRUISER,5.0,1102231760,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2200000
седан,TOYOTA,белый,1.6,124,GASOLINE,315330,2012,COROLLA,4.0,1102078415,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,650000
внедорожник 5 дв.,TOYOTA,серый,2.8,177,DIESEL,115000,2015,LAND_CRUISER_PRADO,5.0,1101648688,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2700000
седан,TOYOTA,серебристый,1.8,129,GASOLINE,285000,2004,AVENSIS,4.0,1102537062,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,420000
седан,TOYOTA,коричневый,2.5,181,GASOLINE,146000,2017,CAMRY,4.0,1102579621,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,1630000
внедорожник 5 дв.,TOYOTA,чёрный,4.5,235,DIESEL,166490,2015,LAND_CRUISER,5.0,1101125601,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,3400000
минивэн,TOYOTA,голубой,2.4,85,DIESEL,543210,1991,HIACE,4.0,1102105300,MECHANICAL,JAPANESE,1,REAR_DRIVE,RIGHT,MT,232000
седан,VOLKSWAGEN,белый,1.6,110,GASOLINE,75150,2016,POLO,4.0,1102446070,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,700000
седан,VOLKSWAGEN,синий,1.8,90,GASOLINE,424000,1993,PASSAT,4.0,1102643219,MECHANICAL,EUROPEAN,0,FORWARD_CONTROL,LEFT,MT,75000
внедорожник 5 дв.,VOLKSWAGEN,белый,1.4,150,GASOLINE,27000,2019,TIGUAN,5.0,1102579144,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,2050000
минивэн,VOLKSWAGEN,серый,2.0,180,DIESEL,179000,2009,MULTIVAN,4.0,1101947515,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,1700000
седан,VOLKSWAGEN,белый,1.6,110,GASOLINE,39000,2019,POLO,4.0,1102626545,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,965000
внедорожник 5 дв.,VOLKSWAGEN,серебристый,2.0,170,GASOLINE,68000,2013,TIGUAN,5.0,1102434222,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1170000
минивэн,VOLKSWAGEN,бежевый,2.0,180,DIESEL,216000,2013,MULTIVAN,4.0,1094800756,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1860000
внедорожник 5 дв.,VOLKSWAGEN,белый,2.0,170,GASOLINE,148000,2011,TIGUAN,5.0,1102367954,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,765000
внедорожник 5 дв.,VOLKSWAGEN,чёрный,3.0,240,DIESEL,218000,2009,TOUAREG,5.0,1102346451,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1230000
хэтчбек 3 дв.,VOLKSWAGEN,синий,1.4,75,GASOLINE,154528,2005,POLO,3.0,1101801281,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,280000
минивэн,VOLKSWAGEN,белый,2.0,102,DIESEL,158000,2017,CARAVELLE,4.0,1101569955,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,2150000
фургон kasten,VOLKSWAGEN,синий,2.0,102,DIESEL,250000,2012,TRANSPORTER,4.0,1101107333,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,1050000
универсал 5 дв.,VOLKSWAGEN,серый,1.6,120,DIESEL,162000,2016,PASSAT,5.0,1097287212,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1310000
внедорожник 5 дв.,VOLKSWAGEN,белый,2.0,140,DIESEL,217030,2012,TIGUAN,5.0,1101831866,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,840000
внедорожник 5 дв.,VOLKSWAGEN,белый,2.0,170,GASOLINE,148000,2013,TIGUAN,5.0,1102386550,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1000000
хэтчбек 5 дв.,VOLKSWAGEN,голубой,1.6,115,GASOLINE,245000,2006,GOLF,5.0,1102271598,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,385000
внедорожник 5 дв.,VOLKSWAGEN,чёрный,3.6,249,GASOLINE,155000,2014,TOUAREG,5.0,1102127542,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1950000
седан,VOLKSWAGEN,белый,1.8,180,GASOLINE,62500,2017,PASSAT,4.0,1102157542,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,2049999
